season_x,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,team_x,opp_team_name,Date,team
2016-17,Ola Aina,0,0,0,0,0.0,487,143,0,0,0.0,0.0,2016-12-11 12:00:00+00:00,0,19,0,0,0,0,15,0,2268,0.0,1.0,0.0,0,-33,22,55,46,True,0,15,DEF,,West Brom,11/12/16,Chelsea
2016-17,Oriol Romeu Vidal,0,0,6,1,2.3,310,150,0,0,1.1,0.6,2016-12-11 14:15:00+00:00,90,12,0,0,0,0,15,0,23126,0.0,1.0,8.0,2,-361,1483,1844,45,True,1,15,MID,,Middlesbrough,11/12/16,Southampton
2016-17,Paul Pogba,0,0,2,1,6.1,503,149,0,0,5.0,9.2,2016-12-11 14:15:00+00:00,90,17,0,0,0,0,15,0,344431,0.0,1.0,35.0,2,-7926,8380,16306,82,True,1,15,MID,,Tottenham,11/12/16,Man United
2016-17,Paulo Gazzaniga,0,0,0,0,0.0,295,150,0,0,0.0,0.0,2016-12-11 14:15:00+00:00,0,12,0,0,0,0,15,0,290,0.0,1.0,0.0,0,-7,3,10,45,True,0,15,GK,,Middlesbrough,11/12/16,Southampton
2016-17,Phil Jones,0,2,28,1,0.3,245,149,0,0,8.5,32.0,2016-12-11 14:15:00+00:00,90,17,0,0,0,0,15,0,22677,0.0,1.0,53.0,8,3347,4168,821,47,True,0,15,DEF,,Tottenham,11/12/16,Man United
2016-17,Pierre-Emile Højbjerg,0,0,0,0,0.0,312,150,0,0,0.0,0.0,2016-12-11 14:15:00+00:00,0,12,0,0,0,0,15,0,62742,0.0,1.0,0.0,0,-694,2089,2783,43,True,0,15,MID,,Middlesbrough,11/12/16,Southampton
2016-17,Reece Burke,0,0,0,0,0.0,534,146,0,0,0.0,0.0,2016-12-11 16:30:00+00:00,0,9,0,0,0,0,15,0,1996,2.0,2.0,0.0,0,-11,29,40,40,False,0,15,DEF,,Liverpool,11/12/16,West Ham
2016-17,Roberto Firmino,0,0,4,0,8.0,209,146,2,0,3.5,0.0,2016-12-11 16:30:00+00:00,90,20,0,0,0,0,15,0,786372,2.0,2.0,27.0,1,11558,63918,52360,88,True,1,15,FWD,,West Ham,11/12/16,Liverpool
2016-17,Ruben Loftus-Cheek,0,0,0,0,0.0,88,143,0,0,0.0,0.0,2016-12-11 12:00:00+00:00,0,19,0,0,0,0,15,0,2514,0.0,1.0,0.0,0,-28,9,37,51,True,0,15,MID,,West Brom,11/12/16,Chelsea
2016-17,Ryan Bertrand,0,0,0,0,0.0,296,150,0,0,0.0,0.0,2016-12-11 14:15:00+00:00,0,12,0,0,0,0,15,0,48805,0.0,1.0,0.0,0,3754,4985,1231,54,True,0,15,DEF,,Middlesbrough,11/12/16,Southampton
2016-17,Sadio Mané,2,1,27,0,61.9,212,146,2,0,13.7,31.2,2016-12-11 16:30:00+00:00,90,20,0,0,0,0,15,0,828370,2.0,2.0,44.0,8,15911,66140,50229,93,True,1,15,MID,,West Ham,11/12/16,Liverpool
2016-17,Salomón Rondón,0,0,4,0,4.6,449,143,1,0,3.7,3.4,2016-12-11 12:00:00+00:00,90,4,0,0,0,0,15,0,199615,0.0,1.0,29.0,2,-20923,10384,31307,66,False,0,15,FWD,,Chelsea,11/12/16,West Brom
2016-17,Sam Byram,0,0,0,0,0.0,457,146,0,0,0.0,0.0,2016-12-11 16:30:00+00:00,0,9,0,0,0,0,15,0,11947,2.0,2.0,0.0,0,-417,8,425,43,False,0,15,DEF,,Liverpool,11/12/16,West Ham
2016-17,Sam Field,0,0,0,0,0.0,511,143,0,0,0.0,0.0,2016-12-11 12:00:00+00:00,0,4,0,0,0,0,15,0,545,0.0,1.0,0.0,0,-6,11,17,44,False,0,15,MID,,Chelsea,11/12/16,West Brom
2016-17,Sergio Romero,0,0,0,0,0.0,243,149,0,0,0.0,0.0,2016-12-11 14:15:00+00:00,0,17,0,0,0,0,15,0,5305,0.0,1.0,0.0,0,-32,37,69,47,True,0,15,GK,,Tottenham,11/12/16,Man United
2016-17,Shane Long,0,0,3,0,0.3,313,150,0,0,0.2,0.0,2016-12-11 14:15:00+00:00,6,12,0,0,0,0,15,0,134241,0.0,1.0,2.0,1,3243,5052,1809,61,True,0,15,FWD,,Middlesbrough,11/12/16,Southampton
2016-17,Sofiane Boufal,0,1,26,1,24.0,551,150,0,1,9.9,41.6,2016-12-11 14:15:00+00:00,72,12,0,0,0,0,15,0,2771,0.0,1.0,33.0,8,-204,265,469,68,True,1,15,MID,,Middlesbrough,11/12/16,Southampton
2016-17,Timothy Fosu-Mensah,0,0,0,0,0.0,253,149,0,0,0.0,0.0,2016-12-11 14:15:00+00:00,0,17,0,0,0,0,15,0,6550,0.0,1.0,0.0,0,-129,74,203,42,True,0,15,DEF,,Tottenham,11/12/16,Man United
2016-17,Toby Alderweireld,0,0,16,0,1.0,382,149,1,0,2.3,18.2,2016-12-11 14:15:00+00:00,90,11,0,0,0,0,15,0,414805,0.0,1.0,4.0,2,-5831,1799,7630,63,False,0,15,DEF,,Man United,11/12/16,Tottenham
2016-17,Trent Alexander-Arnold,0,0,0,0,0.0,523,146,0,0,0.0,0.0,2016-12-11 16:30:00+00:00,0,20,0,0,0,0,15,0,1340,2.0,2.0,0.0,0,-7,36,43,44,True,0,15,DEF,,West Ham,11/12/16,Liverpool
2016-17,Virgil van Dijk,0,3,34,1,0.8,303,150,0,0,3.0,29.0,2016-12-11 14:15:00+00:00,90,12,0,0,0,0,15,0,457285,0.0,1.0,0.0,9,14739,22142,7403,56,True,0,15,DEF,,Middlesbrough,11/12/16,Southampton
2016-17,Willian Borges Da Silva,0,0,1,0,4.1,86,143,0,0,0.8,0.6,2016-12-11 12:00:00+00:00,28,19,0,0,0,0,15,0,144050,0.0,1.0,3.0,1,4975,6852,1877,71,True,0,15,MID,,West Brom,11/12/16,Chelsea
2016-17,Winston Reid,0,0,20,0,16.1,453,146,2,0,5.9,43.0,2016-12-11 16:30:00+00:00,90,9,0,0,0,0,15,0,81933,2.0,2.0,0.0,1,-1338,1686,3024,50,False,0,15,DEF,,Liverpool,11/12/16,West Ham
2016-17,Abdul Rahman Baba,0,0,0,0,0.0,80,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,1379,1.0,1.0,0.0,0,-14,22,36,55,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Alfie Mawson,0,3,47,1,0.0,558,249,0,1,8.7,67.8,2017-02-12 16:00:00+00:00,90,8,0,0,0,0,25,0,11501,0.0,2.0,19.0,15,6448,6902,454,45,True,0,25,DEF,,Leicester,12/02/17,Swansea
2016-17,Andre Gray,0,0,0,0,1.2,68,243,1,0,2.3,1.2,2017-02-12 13:30:00+00:00,81,4,0,0,0,0,25,0,200925,1.0,1.0,21.0,2,-38732,1992,40724,61,True,0,25,FWD,,Chelsea,12/02/17,Burnley
2016-17,Ashley Barnes,0,0,3,0,1.8,70,243,1,0,1.8,2.2,2017-02-12 13:30:00+00:00,90,4,0,0,0,0,25,0,127897,1.0,1.0,14.0,2,8802,19932,11130,45,True,0,25,FWD,,Chelsea,12/02/17,Burnley
2016-17,Ashley Westwood,0,0,9,0,1.4,641,243,1,0,1.2,10.2,2017-02-12 13:30:00+00:00,90,4,0,0,0,0,25,0,94,1.0,1.0,0.0,1,20,33,13,45,True,1,25,MID,,Chelsea,12/02/17,Burnley
2016-17,Ben Mee,0,0,11,0,0.0,56,243,1,0,0.9,9.2,2017-02-12 13:30:00+00:00,90,4,0,0,0,0,25,0,165372,1.0,1.0,0.0,2,7142,14954,7812,46,True,0,25,DEF,,Chelsea,12/02/17,Burnley
2016-17,Benjamin Chilwell,0,0,9,0,3.0,496,249,0,0,1.4,8.8,2017-02-12 16:00:00+00:00,45,16,0,0,0,0,25,0,6627,0.0,2.0,2.0,0,-180,78,258,43,False,1,25,DEF,,Swansea,12/02/17,Leicester
2016-17,Branislav Ivanovic,0,0,0,0,0.0,76,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,125879,1.0,1.0,0.0,0,-3058,79,3137,56,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Christian Fuchs,0,0,5,0,0.9,168,249,2,0,0.3,2.4,2017-02-12 16:00:00+00:00,45,16,0,0,0,0,25,0,200283,0.0,2.0,0.0,0,-4653,276,4929,52,False,0,25,DEF,,Swansea,12/02/17,Leicester
2016-17,César Azpilicueta,0,0,17,0,14.6,77,243,1,0,4.6,22.0,2017-02-12 13:30:00+00:00,90,3,0,0,0,0,25,0,849448,1.0,1.0,9.0,2,-27649,4973,32622,65,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Daniel Amartey,0,0,4,0,0.8,182,249,0,0,0.6,5.4,2017-02-12 16:00:00+00:00,21,16,0,0,0,0,25,0,9086,0.0,2.0,0.0,1,-547,87,634,45,False,0,25,DEF,,Swansea,12/02/17,Leicester
2016-17,Daniel James,0,0,0,0,0.0,598,249,0,0,0.0,0.0,2017-02-12 16:00:00+00:00,0,8,0,0,0,0,25,0,458,0.0,2.0,0.0,0,12,25,13,45,True,0,25,MID,,Leicester,12/02/17,Swansea
2016-17,David Luiz Moreira Marinho,0,0,13,0,0.6,570,243,1,0,2.2,20.2,2017-02-12 13:30:00+00:00,90,3,0,0,0,0,25,0,225284,1.0,1.0,1.0,1,23869,29140,5271,62,False,1,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Demarai Gray,0,0,16,0,38.9,181,249,2,0,7.0,20.8,2017-02-12 16:00:00+00:00,90,16,0,0,0,0,25,0,25438,0.0,2.0,10.0,2,2203,2778,575,48,False,0,25,MID,,Swansea,12/02/17,Leicester
2016-17,Diego Da Silva Costa,0,0,13,0,28.3,97,243,1,0,9.5,10.2,2017-02-12 13:30:00+00:00,90,3,0,0,0,0,25,0,1526578,1.0,1.0,56.0,2,59241,90395,31154,105,False,0,25,FWD,,Burnley,12/02/17,Chelsea
2016-17,Dominic Solanke,0,0,0,0,0.0,590,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,693,1.0,1.0,0.0,0,3,27,24,50,False,0,25,FWD,,Burnley,12/02/17,Chelsea
2016-17,Federico Fernández,1,1,38,1,10.6,363,249,0,0,5.6,43.0,2017-02-12 16:00:00+00:00,90,8,0,0,0,0,25,0,49995,0.0,2.0,2.0,10,1870,2466,596,42,True,0,25,DEF,,Leicester,12/02/17,Swansea
2016-17,Gary Cahill,0,0,17,0,1.2,78,243,1,0,2.9,27.8,2017-02-12 13:30:00+00:00,90,3,0,0,0,0,25,0,627636,1.0,1.0,0.0,2,18398,28506,10108,65,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Gylfi Sigurdsson,1,0,16,1,30.7,368,249,0,0,8.3,16.6,2017-02-12 16:00:00+00:00,90,8,0,0,0,0,25,0,520889,0.0,2.0,36.0,6,223319,229065,5746,75,True,0,25,MID,,Leicester,12/02/17,Swansea
2016-17,Islam Slimani,0,0,-4,0,12.5,567,249,0,0,3.5,3.6,2017-02-12 16:00:00+00:00,45,16,0,0,0,0,25,0,26329,0.0,2.0,19.0,1,-463,222,685,82,False,0,25,FWD,,Swansea,12/02/17,Leicester
2016-17,Jack Cork,0,0,19,1,2.4,367,249,0,0,3.2,29.6,2017-02-12 16:00:00+00:00,90,8,0,0,0,0,25,0,2977,0.0,2.0,0.0,2,-1,49,50,46,True,1,25,MID,,Leicester,12/02/17,Swansea
2016-17,James Tarkowski,0,0,0,0,0.0,59,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,4,0,0,0,0,25,0,82805,1.0,1.0,0.0,0,-1413,793,2206,40,True,0,25,DEF,,Chelsea,12/02/17,Burnley
2016-17,Jamie Vardy,0,0,4,0,3.2,184,249,2,0,1.8,0.0,2017-02-12 16:00:00+00:00,90,16,0,0,0,0,25,0,325783,0.0,2.0,16.0,2,-3149,741,3890,96,False,0,25,FWD,,Swansea,12/02/17,Leicester
2016-17,Jeff Hendrick,0,0,0,0,0.0,560,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,4,0,0,0,0,25,0,2125,1.0,1.0,0.0,0,-586,27,613,53,True,0,25,MID,,Chelsea,12/02/17,Burnley
2016-17,Johann Berg Gudmundsson,0,0,0,0,0.0,473,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,4,0,0,0,0,25,0,5683,1.0,1.0,0.0,0,-93,24,117,49,True,0,25,MID,,Chelsea,12/02/17,Burnley
2016-17,Jordan Ayew,0,0,0,0,1.5,642,249,0,0,0.2,0.0,2017-02-12 16:00:00+00:00,19,8,0,0,0,0,25,0,1522,0.0,2.0,0.0,1,766,973,207,50,True,0,25,FWD,,Leicester,12/02/17,Swansea
2016-17,Kasper Schmeichel,0,0,12,0,0.0,165,249,2,0,1.3,13.4,2017-02-12 16:00:00+00:00,90,16,0,0,0,0,25,2,237212,0.0,2.0,0.0,1,-2440,400,2840,49,False,0,25,GK,,Swansea,12/02/17,Leicester
2016-17,Kevin Long,0,0,0,0,0.0,594,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,4,0,0,0,0,25,0,5196,1.0,1.0,0.0,0,-227,66,293,40,True,0,25,DEF,,Chelsea,12/02/17,Burnley
2016-17,Kurt Zouma,0,0,0,0,0.0,79,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,9131,1.0,1.0,0.0,0,47,140,93,53,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Lukasz Fabianski,0,0,23,1,0.0,356,249,0,0,1.1,10.6,2017-02-12 16:00:00+00:00,90,8,0,0,0,0,25,1,151556,0.0,2.0,0.0,6,-1276,1151,2427,48,True,0,25,GK,,Leicester,12/02/17,Swansea
2016-17,Marc Albrighton,0,0,0,0,1.8,177,249,2,0,0.4,0.0,2017-02-12 16:00:00+00:00,45,16,0,0,0,0,25,0,30050,0.0,2.0,2.0,1,-707,215,922,49,False,0,25,MID,,Swansea,12/02/17,Leicester
2016-17,Marcos Alonso,0,0,15,0,6.0,561,243,1,0,4.0,12.4,2017-02-12 13:30:00+00:00,90,3,0,0,0,0,25,0,637378,1.0,1.0,22.0,2,108529,111356,2827,67,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Matthew Lowton,0,0,7,0,19.3,55,243,1,0,6.4,25.4,2017-02-12 13:30:00+00:00,90,4,0,0,0,0,25,0,25949,1.0,1.0,19.0,1,-323,567,890,45,True,1,25,DEF,,Chelsea,12/02/17,Burnley
2016-17,Michael Keane,0,0,12,0,0.7,58,243,1,0,3.5,24.4,2017-02-12 13:30:00+00:00,90,4,0,0,0,0,25,0,121611,1.0,1.0,10.0,2,1122,6492,5370,50,True,0,25,DEF,,Chelsea,12/02/17,Burnley
2016-17,Michy Batshuayi,0,0,2,0,1.8,96,243,0,0,0.2,0.0,2017-02-12 13:30:00+00:00,4,3,0,0,0,0,25,0,40237,1.0,1.0,0.0,1,-340,48,388,85,False,0,25,FWD,,Burnley,12/02/17,Chelsea
2016-17,N'Golo Kanté,0,1,23,0,16.8,95,243,1,0,3.9,20.4,2017-02-12 13:30:00+00:00,90,3,0,0,0,0,25,0,520627,1.0,1.0,2.0,3,1884,9759,7875,47,False,0,25,MID,,Burnley,12/02/17,Chelsea
2016-17,Nampalys Mendy,0,0,0,0,0.0,183,249,0,0,0.0,0.0,2017-02-12 16:00:00+00:00,0,16,0,0,0,0,25,0,13148,0.0,2.0,0.0,0,-121,41,162,44,False,0,25,MID,,Swansea,12/02/17,Leicester
2016-17,Nathan Aké,0,0,0,0,0.0,36,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,207877,1.0,1.0,0.0,0,-14452,9974,24426,40,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Nathaniel Chalobah,0,0,0,0,0.0,530,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,755,1.0,1.0,0.0,0,-11,9,20,45,False,0,25,MID,,Burnley,12/02/17,Chelsea
2016-17,Neil Taylor,0,0,0,0,0.0,360,249,0,0,0.0,0.0,2017-02-12 16:00:00+00:00,0,8,0,0,0,0,25,0,10975,0.0,2.0,0.0,0,-1527,36,1563,42,True,0,25,DEF,,Leicester,12/02/17,Swansea
2016-17,Nemanja Matic,0,0,11,0,13.9,87,243,1,0,2.2,7.6,2017-02-12 13:30:00+00:00,66,3,0,0,0,0,25,0,160512,1.0,1.0,0.0,2,-4971,4450,9421,50,False,0,25,MID,,Burnley,12/02/17,Chelsea
2016-17,Nick Pope,0,0,0,0,0.0,471,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,4,0,0,0,0,25,0,96832,1.0,1.0,0.0,0,5440,6554,1114,39,True,0,25,GK,,Chelsea,12/02/17,Burnley
2016-17,Ola Aina,0,0,0,0,0.0,487,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,2235,1.0,1.0,0.0,0,-7,12,19,45,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Oliver McBurnie,0,0,0,0,0.0,546,249,0,0,0.0,0.0,2017-02-12 16:00:00+00:00,0,8,0,0,0,0,25,0,3377,0.0,2.0,0.0,0,-48,75,123,45,True,0,25,FWD,,Leicester,12/02/17,Swansea
2016-17,Riyad Mahrez,0,0,8,0,19.3,176,249,2,0,4.2,0.6,2017-02-12 16:00:00+00:00,90,16,0,0,0,0,25,0,354196,0.0,2.0,22.0,2,-1766,598,2364,89,False,0,25,MID,,Swansea,12/02/17,Leicester
2016-17,Robbie Brady,0,2,25,0,4.6,640,243,1,1,5.2,40.2,2017-02-12 13:30:00+00:00,64,4,0,0,0,0,25,0,2766,1.0,1.0,7.0,9,444,653,209,55,True,0,25,MID,,Chelsea,12/02/17,Burnley
2016-17,Robert Kenedy Nunes do Nascimento,0,0,0,0,0.0,94,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,1129,1.0,1.0,0.0,0,-9,9,18,51,False,0,25,DEF,,Burnley,12/02/17,Chelsea
2016-17,Ruben Loftus-Cheek,0,0,0,0,0.0,88,243,0,0,0.0,0.0,2017-02-12 13:30:00+00:00,0,3,0,0,0,0,25,0,2414,1.0,1.0,0.0,0,-16,3,19,50,False,0,25,MID,,Burnley,12/02/17,Chelsea
2016-17,Tom Heaton,0,0,10,0,0.0,54,243,1,0,0.9,9.0,2017-02-12 13:30:00+00:00,90,4,0,0,0,0,25,1,829932,1.0,1.0,0.0,2,6938,18956,12018,51,True,0,25,GK,,Chelsea,12/02/17,Burnley
2016-17,Wes Morgan,0,0,12,0,0.9,167,249,2,0,2.1,19.6,2017-02-12 16:00:00+00:00,90,16,0,0,0,0,25,0,554940,0.0,2.0,0.0,1,-13819,2174,15993,47,False,0,25,DEF,,Swansea,12/02/17,Leicester
2016-17,Wilfred Ndidi,0,0,9,0,13.4,628,249,2,0,4.2,3.6,2017-02-12 16:00:00+00:00,90,16,0,0,0,0,25,0,1075,0.0,2.0,25.0,2,368,466,98,49,False,0,25,MID,,Swansea,12/02/17,Leicester
2016-17,Willian Borges Da Silva,0,0,7,0,2.1,86,243,0,0,0.7,4.4,2017-02-12 13:30:00+00:00,19,3,0,0,0,0,25,0,164665,1.0,1.0,0.0,1,-10486,1816,12302,71,False,0,25,MID,,Burnley,12/02/17,Chelsea
2016-17,Adam Lallana,0,0,7,0,10.4,205,280,1,0,2.1,2.4,2017-03-12 16:00:00+00:00,90,3,0,0,0,0,28,0,690558,1.0,2.0,8.0,1,44113,64814,20701,70,True,1,28,MID,,Burnley,12/03/17,Liverpool
2016-17,Andre Gray,0,0,5,0,4.6,68,280,2,0,1.3,0.0,2017-03-12 16:00:00+00:00,79,9,0,0,0,0,28,0,219426,1.0,2.0,8.0,2,27154,31204,4050,61,False,0,28,FWD,,Liverpool,12/03/17,Burnley
2016-17,Ashley Barnes,0,2,26,0,2.3,70,280,2,1,7.4,29.8,2017-03-12 16:00:00+00:00,90,9,0,0,0,0,28,0,126318,1.0,2.0,42.0,8,-2302,5944,8246,45,False,0,28,FWD,,Liverpool,12/03/17,Burnley
2016-17,Ashley Westwood,0,0,0,0,0.0,641,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,9,0,0,0,0,28,0,179,1.0,2.0,0.0,0,11,25,14,45,False,0,28,MID,,Liverpool,12/03/17,Burnley
2016-17,Ben Mee,0,0,13,0,0.4,56,280,2,0,7.4,49.8,2017-03-12 16:00:00+00:00,90,9,0,0,0,0,28,0,163634,1.0,2.0,24.0,0,-2125,2705,4830,47,False,1,28,DEF,,Liverpool,12/03/17,Burnley
2016-17,Ben Woodburn,0,0,3,0,2.9,603,280,0,0,3.2,1.2,2017-03-12 16:00:00+00:00,31,3,0,0,0,0,28,0,643,1.0,2.0,28.0,1,-24,31,55,43,True,0,28,MID,,Burnley,12/03/17,Liverpool
2016-17,Danny Ings,0,0,0,0,0.0,216,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,3,0,0,0,0,28,0,9993,1.0,2.0,0.0,0,-21,25,46,54,True,0,28,FWD,,Burnley,12/03/17,Liverpool
2016-17,Divock Origi,1,0,16,0,28.2,217,280,1,0,5.4,18.2,2017-03-12 16:00:00+00:00,78,3,0,0,0,0,28,0,137292,1.0,2.0,8.0,5,10883,13958,3075,61,True,0,28,FWD,,Burnley,12/03/17,Liverpool
2016-17,Georginio Wijnaldum,0,0,21,0,5.8,485,280,1,1,7.8,34.2,2017-03-12 16:00:00+00:00,90,3,0,0,0,0,28,0,69398,1.0,2.0,38.0,7,11804,12417,613,75,True,0,28,MID,,Burnley,12/03/17,Liverpool
2016-17,Harry Wilson,0,0,0,0,0.0,653,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,3,0,0,0,0,28,0,0,1.0,2.0,0.0,0,0,0,0,45,True,0,28,MID,,Burnley,12/03/17,Liverpool
2016-17,James Milner,0,0,11,0,21.7,208,280,1,0,4.4,18.0,2017-03-12 16:00:00+00:00,90,3,0,0,0,0,28,0,238915,1.0,2.0,4.0,2,2934,11697,8763,65,True,0,28,MID,,Burnley,12/03/17,Liverpool
2016-17,James Tarkowski,0,0,0,0,0.0,59,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,9,0,0,0,0,28,0,81541,1.0,2.0,0.0,0,-175,994,1169,40,False,0,28,DEF,,Liverpool,12/03/17,Burnley
2016-17,Jeff Hendrick,0,0,14,0,11.4,560,280,2,0,2.5,13.2,2017-03-12 16:00:00+00:00,90,9,0,0,0,0,28,0,1958,1.0,2.0,0.0,2,52,84,32,53,False,0,28,MID,,Liverpool,12/03/17,Burnley
2016-17,Joel Matip,0,0,18,0,0.5,199,280,1,0,5.6,35.4,2017-03-12 16:00:00+00:00,90,3,0,0,0,0,28,0,94135,1.0,2.0,20.0,2,10506,11439,933,53,True,0,28,DEF,,Burnley,12/03/17,Liverpool
2016-17,Johann Berg Gudmundsson,0,0,0,0,0.0,473,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,9,0,0,0,0,28,0,5294,1.0,2.0,0.0,0,-109,2,111,49,False,0,28,MID,,Liverpool,12/03/17,Burnley
2016-17,Jordan Henderson,0,0,0,0,0.0,201,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,3,0,0,0,0,28,0,51047,1.0,2.0,0.0,0,-2499,145,2644,63,True,0,28,MID,,Burnley,12/03/17,Liverpool
2016-17,Joseph Gomez,0,0,0,0,0.0,195,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,3,0,0,0,0,28,0,1885,1.0,2.0,0.0,0,-8,23,31,48,True,0,28,DEF,,Burnley,12/03/17,Liverpool
2016-17,Kevin Long,0,0,0,0,0.0,594,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,9,0,0,0,0,28,0,4894,1.0,2.0,0.0,0,-93,31,124,40,False,0,28,DEF,,Liverpool,12/03/17,Burnley
2016-17,Loris Karius,0,0,0,0,0.0,189,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,3,0,0,0,0,28,0,31341,1.0,2.0,0.0,0,-536,106,642,43,True,0,28,GK,,Burnley,12/03/17,Liverpool
2016-17,Matthew Lowton,1,1,23,0,14.3,55,280,2,0,5.8,36.6,2017-03-12 16:00:00+00:00,90,9,0,0,0,0,28,0,25916,1.0,2.0,7.0,5,-137,308,445,45,False,0,28,DEF,,Liverpool,12/03/17,Burnley
2016-17,Michael Keane,0,0,19,0,10.9,58,280,2,0,5.7,38.4,2017-03-12 16:00:00+00:00,90,9,0,0,0,0,28,0,136532,1.0,2.0,8.0,1,4599,7159,2560,50,False,0,28,DEF,,Liverpool,12/03/17,Burnley
2016-17,Nathaniel Clyne,0,0,11,0,13.8,193,280,1,0,2.4,8.4,2017-03-12 16:00:00+00:00,90,3,0,0,0,0,28,0,440610,1.0,2.0,2.0,2,39837,43997,4160,58,True,0,28,DEF,,Burnley,12/03/17,Liverpool
2016-17,Nick Pope,0,0,0,0,0.0,471,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,9,0,0,0,0,28,0,99253,1.0,2.0,0.0,0,-712,1308,2020,39,False,0,28,GK,,Liverpool,12/03/17,Burnley
2016-17,Robbie Brady,0,0,2,0,1.1,640,280,0,0,0.4,0.0,2017-03-12 16:00:00+00:00,18,9,0,0,0,0,28,0,28996,1.0,2.0,3.0,1,7065,8023,958,55,False,0,28,MID,,Liverpool,12/03/17,Burnley
2016-17,Roberto Firmino,0,0,0,0,0.0,209,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,3,0,0,0,0,28,0,537736,1.0,2.0,0.0,0,99684,121553,21869,85,True,0,28,FWD,,Burnley,12/03/17,Liverpool
2016-17,Sadio Mané,0,0,1,0,17.8,212,280,1,0,5.6,11.0,2017-03-12 16:00:00+00:00,90,3,0,0,0,0,28,0,1114794,1.0,2.0,27.0,2,384254,386932,2678,97,True,0,28,MID,,Burnley,12/03/17,Liverpool
2016-17,Tom Heaton,0,0,12,0,0.0,54,280,2,0,1.0,10.2,2017-03-12 16:00:00+00:00,90,9,0,0,0,0,28,1,840873,1.0,2.0,0.0,1,-17422,7608,25030,51,False,0,28,GK,,Liverpool,12/03/17,Burnley
2016-17,Trent Alexander-Arnold,0,0,0,0,0.0,523,280,0,0,0.0,0.0,2017-03-12 16:00:00+00:00,0,3,0,0,0,0,28,0,1864,1.0,2.0,0.0,0,-27,32,59,43,True,0,28,DEF,,Burnley,12/03/17,Liverpool
2016-17,Aaron Lennon,0,0,0,0,0.0,142,363,0,0,0.0,0.0,2017-05-12 18:45:00+00:00,0,18,0,0,0,0,37,0,8300,0.0,1.0,0.0,0,-28,13,41,55,True,0,37,MID,,Watford,12/05/17,Everton
2016-17,Abdoulaye Doucouré,0,0,22,0,19.3,482,363,1,0,6.4,17.8,2017-05-12 18:45:00+00:00,90,6,0,0,0,0,37,0,964,0.0,1.0,27.0,2,39,62,23,46,False,0,37,MID,,Everton,12/05/17,Watford
2016-17,Abdul Rahman Baba,0,0,0,0,0.0,80,369,0,0,0.0,0.0,2017-05-12 19:00:00+00:00,0,19,0,0,0,0,37,0,1504,1.0,0.0,0.0,0,2,6,4,55,False,0,37,DEF,,West Brom,12/05/17,Chelsea
