season_x,team,kickoff_time,rolling_avg_influence,rolling_avg_ict_index
2017-18,chelsea,2017-09-23 14:00:00+00:00,10.712820512820514,1.8743589743589744
2017-18,chelsea,2017-09-30 16:30:00+00:00,9.461538461538462,1.5256410256410255
2017-18,chelsea,2017-10-14 14:00:00+00:00,9.784615384615385,1.6051282051282052
2017-18,chelsea,2017-10-21 11:30:00+00:00,10.195238095238095,1.7047619047619047
2017-18,chelsea,2017-10-28 16:30:00+00:00,9.176190476190476,1.6023809523809525
2017-18,chelsea,2017-11-05 16:30:00+00:00,9.166666666666668,1.5571428571428572
2017-18,chelsea,2017-11-18 15:00:00+00:00,6.976190476190476,1.3190476190476192
2017-18,chelsea,2017-11-25 17:30:00+00:00,8.695238095238095,1.4619047619047618
2017-18,chelsea,2017-11-29 19:45:00+00:00,9.595238095238093,1.942857142857143
2017-18,chelsea,2017-12-02 12:30:00+00:00,9.423809523809524,1.992857142857143
2017-18,chelsea,2017-12-09 12:30:00+00:00,8.19047619047619,2.0714285714285716
2017-18,chelsea,2017-12-12 20:00:00+00:00,9.138095238095238,2.011904761904762
2017-18,chelsea,2017-12-16 15:00:00+00:00,10.085714285714285,2.416666666666667
2017-18,chelsea,2017-12-23 12:30:00+00:00,9.293333333333333,2.531111111111111
2017-18,chelsea,2017-12-26 15:00:00+00:00,8.733333333333333,2.597777777777778
2017-18,chelsea,2017-12-30 15:00:00+00:00,9.928888888888888,2.671111111111111
2017-18,chelsea,2018-01-03 19:45:00+00:00,10.986666666666666,2.3555555555555556
2017-18,chelsea,2018-01-13 15:00:00+00:00,9.370833333333334,1.9979166666666666
2017-18,chelsea,2018-01-20 12:30:00+00:00,9.504166666666666,1.9125
2017-18,chelsea,2018-01-31 19:45:00+00:00,9.306666666666667,2.2288888888888887
2017-18,chelsea,2018-02-05 20:00:00+00:00,7.788235294117648,1.715686274509804
2017-18,chelsea,2018-02-12 20:00:00+00:00,5.556862745098038,1.4333333333333333
2017-18,chelsea,2018-02-25 14:05:00+00:00,6.2,1.3941176470588237
2017-18,chelsea,2018-03-04 16:00:00+00:00,5.374074074074074,1.1444444444444446
2017-18,chelsea,2018-03-10 17:30:00+00:00,6.92962962962963,1.6333333333333335
2017-18,chelsea,2018-04-01 15:00:00+00:00,6.87037037037037,1.5944444444444446
2017-18,chelsea,2018-04-08 15:30:00+00:00,8.47037037037037,2.2907407407407407
2017-18,chelsea,2018-04-14 11:30:00+00:00,8.651851851851852,2.0314814814814817
2017-18,chelsea,2018-04-19 18:45:00+00:00,8.255555555555556,2.0500000000000003
2017-18,chelsea,2018-04-28 16:30:00+00:00,7.377777777777778,1.6314814814814818
2017-18,chelsea,2018-05-06 15:30:00+00:00,6.062962962962963,1.290740740740741
2017-18,chelsea,2018-05-09 18:45:00+00:00,6.592592592592593,1.8074074074074078
2017-18,chelsea,2018-05-13 14:00:00+00:00,7.462962962962964,1.8740740740740742
2017-18,crystal palace,2017-08-12 14:00:00+00:00,10.879166666666666,2.3979166666666667
2017-18,crystal palace,2017-08-19 14:00:00+00:00,9.670833333333333,1.9375
2017-18,crystal palace,2017-08-26 14:00:00+00:00,9.891666666666666,2.2333333333333334
2017-18,crystal palace,2017-09-10 12:30:00+00:00,8.462745098039216,2.1254901960784314
2017-18,crystal palace,2017-09-16 11:30:00+00:00,7.070588235294117,2.2745098039215685
2017-18,crystal palace,2017-09-23 14:00:00+00:00,8.368627450980393,2.062745098039216
2017-18,crystal palace,2017-09-30 14:00:00+00:00,8.258823529411766,1.6196078431372547
2017-18,crystal palace,2017-10-14 14:00:00+00:00,9.094117647058825,1.8411764705882354
2017-18,crystal palace,2017-10-21 14:00:00+00:00,8.270588235294117,1.9156862745098038
2017-18,crystal palace,2017-10-28 14:00:00+00:00,10.090196078431372,2.635294117647059
2017-18,crystal palace,2017-11-05 12:00:00+00:00,9.286274509803922,2.384313725490196
2017-18,crystal palace,2017-11-18 15:00:00+00:00,10.372549019607844,2.7509803921568627
2017-18,crystal palace,2017-11-25 15:00:00+00:00,11.101960784313725,2.7294117647058824
2017-18,crystal palace,2017-11-28 19:45:00+00:00,11.152941176470588,2.688235294117647
2017-18,crystal palace,2017-12-02 15:00:00+00:00,10.541176470588237,2.5803921568627453
2017-18,crystal palace,2017-12-09 15:00:00+00:00,9.556862745098039,2.892156862745098
2017-18,crystal palace,2017-12-12 20:00:00+00:00,9.95686274509804,2.9862745098039216
2017-18,crystal palace,2017-12-16 12:30:00+00:00,12.144444444444446,3.211111111111111
2017-18,crystal palace,2017-12-23 15:00:00+00:00,11.974074074074075,2.7259259259259263
2017-18,crystal palace,2017-12-28 20:00:00+00:00,13.644444444444446,3.088888888888889
2017-18,crystal palace,2017-12-31 12:00:00+00:00,10.65925925925926,2.4296296296296296
2017-18,crystal palace,2018-01-02 19:45:00+00:00,11.47037037037037,2.4703703703703703
2017-18,crystal palace,2018-01-13 15:00:00+00:00,9.62962962962963,2.2555555555555555
2017-18,crystal palace,2018-01-20 15:00:00+00:00,11.22962962962963,2.4296296296296296
2017-18,crystal palace,2018-01-30 19:45:00+00:00,10.277777777777779,2.316666666666667
2017-18,crystal palace,2018-02-04 14:15:00+00:00,11.74074074074074,2.674074074074074
2017-18,crystal palace,2018-02-10 15:00:00+00:00,10.692592592592593,2.727777777777778
2017-18,crystal palace,2018-02-25 12:00:00+00:00,11.066666666666666,2.5296296296296297
2017-18,crystal palace,2018-03-05 20:00:00+00:00,12.096296296296297,2.2333333333333334
2017-18,crystal palace,2018-03-10 17:30:00+00:00,13.674074074074074,2.2648148148148146
2017-18,crystal palace,2018-03-17 15:00:00+00:00,14.825925925925926,2.7870370370370368
2017-18,crystal palace,2018-03-31 11:30:00+00:00,13.103703703703705,2.4703703703703703
2017-18,crystal palace,2018-04-07 14:00:00+00:00,13.270370370370369,2.75
2017-18,crystal palace,2018-04-14 14:00:00+00:00,13.644444444444444,2.859259259259259
2017-18,crystal palace,2018-04-21 14:00:00+00:00,12.88888888888889,2.8629629629629627
2017-18,crystal palace,2018-04-28 14:00:00+00:00,14.307407407407405,3.1203703703703702
2017-18,crystal palace,2018-05-05 11:30:00+00:00,12.996296296296295,2.8055555555555554
2017-18,crystal palace,2018-05-13 14:00:00+00:00,14.97777777777778,3.309259259259259
2017-18,everton,2017-08-12 14:00:00+00:00,11.566666666666666,2.245238095238095
2017-18,everton,2017-08-21 19:00:00+00:00,8.044444444444444,1.7177777777777776
2017-18,everton,2017-08-27 12:30:00+00:00,7.955555555555555,1.38
2017-18,everton,2017-09-09 14:00:00+00:00,6.720833333333333,1.3104166666666666
2017-18,everton,2017-09-17 15:00:00+00:00,6.21875,1.278125
2017-18,everton,2017-09-23 14:00:00+00:00,5.666666666666666,1.5374999999999999
2017-18,everton,2017-10-01 13:15:00+00:00,6.008333333333333,1.8270833333333332
2017-18,everton,2017-10-15 12:30:00+00:00,7.4625,2.20625
2017-18,everton,2017-10-22 12:30:00+00:00,8.679166666666667,2.01875
2017-18,everton,2017-10-29 16:00:00+00:00,8.891666666666667,1.9104166666666667
2017-18,everton,2017-11-05 16:30:00+00:00,8.295833333333334,1.6833333333333333
2017-18,everton,2017-11-18 15:00:00+00:00,9.612499999999999,1.8916666666666666
2017-18,everton,2017-11-26 13:30:00+00:00,10.433333333333334,1.7145833333333333
2017-18,everton,2017-11-29 20:00:00+00:00,10.854166666666666,1.76875
2017-18,everton,2017-12-02 15:00:00+00:00,10.329166666666667,1.7395833333333335
2017-18,everton,2017-12-10 14:15:00+00:00,9.629166666666666,1.5729166666666667
2017-18,everton,2017-12-13 19:45:00+00:00,9.441666666666666,1.5645833333333334
2017-18,everton,2017-12-18 20:00:00+00:00,8.883333333333333,1.6083333333333334
2017-18,everton,2017-12-23 12:30:00+00:00,10.383333333333333,1.90625
2017-18,everton,2017-12-26 15:00:00+00:00,9.045833333333333,1.5916666666666666
2017-18,everton,2017-12-30 15:00:00+00:00,8.833333333333334,1.3854166666666665
2017-18,everton,2018-01-01 17:30:00+00:00,7.316666666666666,1.4
2017-18,everton,2018-01-13 17:30:00+00:00,8.158333333333333,1.8499999999999999
2017-18,everton,2018-01-20 15:00:00+00:00,7.023529411764706,1.7068627450980391
2017-18,everton,2018-01-31 19:45:00+00:00,9.383333333333335,2.045833333333333
2017-18,everton,2018-02-03 17:30:00+00:00,8.816666666666666,2.0791666666666666
2017-18,everton,2018-02-10 15:00:00+00:00,10.1125,2.1708333333333334
2017-18,everton,2018-02-24 17:30:00+00:00,8.795833333333334,1.9812500000000002
2017-18,everton,2018-03-03 12:30:00+00:00,11.720833333333333,2.3541666666666665
2017-18,everton,2018-03-10 15:00:00+00:00,10.554166666666667,2.2333333333333334
2017-18,everton,2018-03-17 15:00:00+00:00,12.220833333333333,2.6125000000000003
2017-18,everton,2018-03-31 16:30:00+00:00,8.920833333333333,2.0083333333333333
2017-18,everton,2018-04-07 11:30:00+00:00,8.675,1.86875
2017-18,everton,2018-04-14 14:00:00+00:00,6.9625,1.5124999999999997
2017-18,everton,2018-04-23 19:00:00+00:00,8.35,1.7729166666666665
2017-18,everton,2018-04-28 14:00:00+00:00,11.033333333333333,2.154166666666667
2017-18,everton,2018-05-05 16:30:00+00:00,11.445833333333333,2.0041666666666664
2017-18,everton,2018-05-13 14:00:00+00:00,10.058333333333334,1.8895833333333332
2017-18,huddersfield,2017-08-12 14:00:00+00:00,20.84,3.46
2017-18,huddersfield,2017-08-20 12:30:00+00:00,23.0,3.35
2017-18,huddersfield,2017-08-26 14:00:00+00:00,18.880000000000003,3.086666666666667
2017-18,huddersfield,2017-09-11 19:00:00+00:00,17.346666666666668,2.92
2017-18,huddersfield,2017-09-16 14:00:00+00:00,12.76,2.7399999999999998
2017-18,huddersfield,2017-09-23 14:00:00+00:00,13.186666666666667,2.6333333333333333
2017-18,huddersfield,2017-09-30 11:30:00+00:00,12.253333333333334,2.3733333333333335
2017-18,huddersfield,2017-10-14 14:00:00+00:00,10.88,1.8666666666666667
2017-18,huddersfield,2017-10-21 14:00:00+00:00,13.826666666666664,2.1066666666666665
2017-18,huddersfield,2017-10-28 14:00:00+00:00,15.226666666666668,2.046666666666667
2017-18,huddersfield,2017-11-04 15:00:00+00:00,16.826666666666664,2.1866666666666665
2017-18,huddersfield,2017-11-18 15:00:00+00:00,12.839999999999998,2.0
2017-18,huddersfield,2017-11-26 16:00:00+00:00,10.293333333333333,1.7600000000000002
2017-18,huddersfield,2017-11-29 19:45:00+00:00,8.946666666666667,1.646666666666667
2017-18,huddersfield,2017-12-02 15:00:00+00:00,10.36,1.4466666666666668
2017-18,huddersfield,2017-12-09 15:00:00+00:00,10.986666666666666,1.8733333333333335
2017-18,huddersfield,2017-12-12 20:00:00+00:00,11.386666666666667,1.853333333333333
2017-18,huddersfield,2017-12-16 15:00:00+00:00,14.466666666666665,2.74
2017-18,huddersfield,2017-12-23 15:00:00+00:00,14.373333333333335,2.6800000000000006
2017-18,huddersfield,2017-12-26 15:00:00+00:00,15.919999999999998,3.306666666666667
2017-18,huddersfield,2017-12-30 15:00:00+00:00,13.52,2.453333333333333
2017-18,huddersfield,2018-01-01 15:00:00+00:00,13.600000000000003,2.2866666666666666
2017-18,huddersfield,2018-01-13 15:00:00+00:00,13.766666666666667,2.1555555555555554
2017-18,huddersfield,2018-01-20 15:00:00+00:00,12.577777777777778,2.088888888888889
2017-18,huddersfield,2018-01-30 20:00:00+00:00,13.488888888888889,2.033333333333333
2017-18,huddersfield,2018-02-03 15:00:00+00:00,13.722222222222223,1.8944444444444446
2017-18,huddersfield,2018-02-11 12:00:00+00:00,14.455555555555556,2.4222222222222225
2017-18,huddersfield,2018-02-24 15:00:00+00:00,13.577777777777778,2.3111111111111113
2017-18,huddersfield,2018-03-03 15:00:00+00:00,13.033333333333337,2.0333333333333337
2017-18,huddersfield,2018-03-10 15:00:00+00:00,10.922222222222222,1.6055555555555558
2017-18,huddersfield,2018-03-17 15:00:00+00:00,9.9,1.5722222222222226
2017-18,huddersfield,2018-03-31 14:00:00+00:00,9.122222222222222,1.627777777777778
2017-18,huddersfield,2018-04-07 14:00:00+00:00,13.47777777777778,2.2222222222222223
2017-18,huddersfield,2018-04-14 14:00:00+00:00,15.411111111111111,2.5444444444444447
2017-18,huddersfield,2018-04-28 14:00:00+00:00,14.955555555555556,2.4611111111111117
2017-18,huddersfield,2018-05-06 12:30:00+00:00,12.211111111111114,1.7055555555555557
2017-18,huddersfield,2018-05-09 18:45:00+00:00,14.888888888888891,1.866666666666667
2017-18,huddersfield,2018-05-13 14:00:00+00:00,14.744444444444445,2.088888888888889
2017-18,leicester,2017-08-11 18:45:00+00:00,12.483333333333333,3.135416666666667
2017-18,leicester,2017-08-19 14:00:00+00:00,12.479166666666666,3.2458333333333336
2017-18,leicester,2017-08-26 16:30:00+00:00,13.608333333333334,2.6958333333333333
2017-18,leicester,2017-09-09 14:00:00+00:00,11.408333333333333,2.4375
2017-18,leicester,2017-09-16 14:00:00+00:00,11.654166666666665,2.3604166666666666
2017-18,leicester,2017-09-23 16:30:00+00:00,10.983333333333333,2.345833333333333
2017-18,leicester,2017-09-30 14:00:00+00:00,9.808333333333334,2.1062499999999997
2017-18,leicester,2017-10-16 19:00:00+00:00,9.558333333333334,2.15
2017-18,leicester,2017-10-21 14:00:00+00:00,9.279166666666665,2.01875
2017-18,leicester,2017-10-29 16:00:00+00:00,11.808333333333334,2.46875
2017-18,leicester,2017-11-04 12:30:00+00:00,12.479166666666666,2.597916666666667
2017-18,leicester,2017-11-18 15:00:00+00:00,10.566666666666666,2.091666666666667
2017-18,leicester,2017-11-24 20:00:00+00:00,8.9375,1.7312500000000002
2017-18,leicester,2017-11-28 19:45:00+00:00,9.462745098039214,1.496078431372549
2017-18,leicester,2017-12-02 15:00:00+00:00,10.950980392156863,2.172549019607843
2017-18,leicester,2017-12-09 17:30:00+00:00,12.458823529411765,2.6882352941176473
2017-18,leicester,2017-12-13 19:45:00+00:00,11.407843137254902,2.696078431372549
2017-18,leicester,2017-12-16 12:30:00+00:00,10.996078431372549,2.5019607843137255
2017-18,leicester,2017-12-23 19:45:00+00:00,10.501960784313725,2.4509803921568625
2017-18,leicester,2017-12-26 15:00:00+00:00,10.015686274509804,2.5137254901960784
2017-18,leicester,2017-12-30 15:00:00+00:00,11.266666666666666,2.51764705882353
2017-18,leicester,2018-01-01 15:00:00+00:00,12.137254901960784,2.5647058823529414
2017-18,leicester,2018-01-13 15:00:00+00:00,12.286274509803922,2.5352941176470587
2017-18,leicester,2018-01-20 15:00:00+00:00,12.270588235294117,2.611764705882353
2017-18,leicester,2018-01-31 19:45:00+00:00,10.439215686274508,2.335294117647059
2017-18,leicester,2018-02-03 15:00:00+00:00,10.516666666666666,2.4375
2017-18,leicester,2018-02-10 17:30:00+00:00,9.329166666666666,2.025
2017-18,leicester,2018-02-24 12:30:00+00:00,8.754166666666666,2.2229166666666664
2017-18,leicester,2018-03-03 15:00:00+00:00,9.4375,2.839583333333333
2017-18,leicester,2018-03-10 15:00:00+00:00,12.145833333333332,3.595833333333333
2017-18,leicester,2018-03-31 14:00:00+00:00,13.666666666666666,3.435416666666667
2017-18,leicester,2018-04-07 14:00:00+00:00,12.6625,2.6729166666666666
2017-18,leicester,2018-04-14 14:00:00+00:00,9.84705882352941,2.3098039215686272
2017-18,leicester,2018-04-19 18:45:00+00:00,8.47843137254902,2.3009803921568626
2017-18,leicester,2018-04-28 14:00:00+00:00,8.133333333333333,2.2294117647058824
2017-18,leicester,2018-05-05 14:00:00+00:00,6.752941176470587,1.8941176470588237
2017-18,leicester,2018-05-09 18:45:00+00:00,9.48627450980392,2.3490196078431373
2017-18,leicester,2018-05-13 14:00:00+00:00,12.498039215686275,2.966666666666667
2017-18,liverpool,2017-08-12 11:30:00+00:00,10.066666666666668,2.9851851851851854
2017-18,liverpool,2017-08-19 14:00:00+00:00,10.757407407407408,3.3305555555555557
2017-18,liverpool,2017-08-27 15:00:00+00:00,11.210526315789474,3.0842105263157897
2017-18,liverpool,2017-09-09 11:30:00+00:00,10.080701754385966,2.8666666666666667
2017-18,liverpool,2017-09-16 14:00:00+00:00,8.294736842105264,2.5666666666666664
2017-18,liverpool,2017-09-23 16:30:00+00:00,6.136842105263159,2.1543859649122807
2017-18,liverpool,2017-10-01 15:30:00+00:00,6.4526315789473685,2.2280701754385963
2017-18,liverpool,2017-10-14 11:30:00+00:00,6.0736842105263165,1.9929824561403509
2017-18,liverpool,2017-10-22 15:00:00+00:00,6.589473684210526,1.9719298245614032
2017-18,liverpool,2017-10-28 14:00:00+00:00,8.715789473684211,2.492982456140351
2017-18,liverpool,2017-11-04 17:30:00+00:00,11.035087719298247,2.6421052631578945
2017-18,liverpool,2017-11-18 15:00:00+00:00,10.84561403508772,2.9105263157894736
2017-18,liverpool,2017-11-25 17:30:00+00:00,10.010526315789473,2.670175438596491
2017-18,liverpool,2017-11-29 20:00:00+00:00,9.880701754385965,2.5701754385964914
2017-18,liverpool,2017-12-02 15:00:00+00:00,9.936842105263159,2.3087719298245615
2017-18,liverpool,2017-12-10 14:15:00+00:00,9.708771929824563,2.754385964912281
2017-18,liverpool,2017-12-13 20:00:00+00:00,6.9333333333333345,2.466666666666667
2017-18,liverpool,2017-12-17 16:30:00+00:00,7.905263157894738,2.8333333333333335
2017-18,liverpool,2017-12-22 19:45:00+00:00,8.501754385964913,2.4298245614035086
2017-18,liverpool,2017-12-26 17:30:00+00:00,11.505263157894737,3.0
2017-18,liverpool,2017-12-30 15:00:00+00:00,11.463157894736844,2.9631578947368418
2017-18,liverpool,2018-01-01 15:00:00+00:00,9.773333333333333,2.906666666666667
2017-18,liverpool,2018-01-14 16:00:00+00:00,10.983333333333334,2.861666666666667
2017-18,liverpool,2018-01-22 20:00:00+00:00,9.56,2.9000000000000004
2017-18,liverpool,2018-01-30 20:00:00+00:00,11.25,2.97
2017-18,liverpool,2018-02-04 16:30:00+00:00,9.196666666666669,2.5500000000000003
2017-18,liverpool,2018-02-11 16:30:00+00:00,11.116666666666667,2.546666666666667
2017-18,liverpool,2018-02-24 15:00:00+00:00,13.416666666666666,3.138333333333333
2017-18,liverpool,2018-03-03 17:30:00+00:00,14.133333333333335,3.4849999999999994
2017-18,liverpool,2018-03-10 12:30:00+00:00,11.616666666666667,3.2166666666666663
2017-18,liverpool,2018-03-17 17:30:00+00:00,12.113333333333333,3.0733333333333333
2017-18,liverpool,2018-03-31 11:30:00+00:00,12.246666666666666,3.275
2017-18,liverpool,2018-04-07 11:30:00+00:00,11.657142857142858,2.9634920634920636
2017-18,liverpool,2018-04-14 16:30:00+00:00,10.165079365079364,2.8603174603174604
2017-18,liverpool,2018-04-21 11:30:00+00:00,10.00952380952381,2.4412698412698415
2017-18,liverpool,2018-04-28 11:30:00+00:00,10.085714285714285,2.742857142857143
2017-18,liverpool,2018-05-06 15:30:00+00:00,7.822222222222223,2.2396825396825397
2017-18,liverpool,2018-05-13 14:00:00+00:00,8.24126984126984,2.853968253968254
2017-18,man city,2017-08-12 16:30:00+00:00,13.875555555555556,3.5044444444444443
2017-18,man city,2017-08-21 19:00:00+00:00,11.804444444444444,3.1488888888888886
2017-18,man city,2017-08-26 11:30:00+00:00,9.97777777777778,3.051111111111111
2017-18,man city,2017-09-09 11:30:00+00:00,14.293333333333333,3.6044444444444443
2017-18,man city,2017-09-16 14:00:00+00:00,20.92,4.813333333333333
2017-18,man city,2017-09-23 14:00:00+00:00,22.20888888888889,5.06
2017-18,man city,2017-09-30 16:30:00+00:00,18.454166666666666,4.5375
2017-18,man city,2017-10-14 14:00:00+00:00,17.470833333333335,4.089583333333333
2017-18,man city,2017-10-21 14:00:00+00:00,16.625,3.7749999999999995
2017-18,man city,2017-10-28 14:00:00+00:00,17.4375,3.6166666666666663
2017-18,man city,2017-11-05 14:15:00+00:00,14.875,3.141666666666666
2017-18,man city,2017-11-18 15:00:00+00:00,13.55,2.8687499999999995
2017-18,man city,2017-11-26 16:00:00+00:00,11.916666666666668,2.7854166666666664
2017-18,man city,2017-11-29 20:00:00+00:00,11.729166666666666,3.4374999999999996
2017-18,man city,2017-12-03 16:00:00+00:00,12.908333333333333,3.9875
2017-18,man city,2017-12-10 16:30:00+00:00,12.887500000000001,4.0249999999999995
2017-18,man city,2017-12-13 19:45:00+00:00,12.529166666666667,3.6562499999999996
2017-18,man city,2017-12-16 17:30:00+00:00,13.766666666666667,3.6583333333333328
2017-18,man city,2017-12-23 15:00:00+00:00,15.875,3.8187499999999996
2017-18,man city,2017-12-27 19:45:00+00:00,14.866666666666667,3.8874999999999993
2017-18,man city,2017-12-31 12:00:00+00:00,12.220833333333335,3.3416666666666663
2017-18,man city,2018-01-02 20:00:00+00:00,11.033333333333335,3.45625
2017-18,man city,2018-01-14 16:00:00+00:00,12.841666666666669,3.0979166666666664
2017-18,man city,2018-01-20 17:30:00+00:00,16.02916666666667,3.8666666666666663
2017-18,man city,2018-01-31 20:00:00+00:00,17.109803921568627,3.8882352941176466
2017-18,man city,2018-02-03 12:30:00+00:00,14.592156862745098,3.97549019607843
2017-18,man city,2018-02-10 17:30:00+00:00,16.01960784313726,4.370588235294116
2017-18,man city,2018-03-01 19:45:00+00:00,14.572549019607845,3.811764705882352
2017-18,man city,2018-03-04 16:00:00+00:00,14.529411764705882,3.4313725490196076
2017-18,man city,2018-03-12 20:00:00+00:00,10.23921568627451,2.441176470588235
2017-18,man city,2018-03-31 16:30:00+00:00,9.333333333333334,2.564705882352941
2017-18,man city,2018-04-07 16:30:00+00:00,9.019607843137255,2.8627450980392153
2017-18,man city,2018-04-14 18:45:00+00:00,10.313725490196079,3.0333333333333328
2017-18,man city,2018-04-22 15:30:00+00:00,12.364705882352942,3.464705882352941
2017-18,man city,2018-04-29 13:15:00+00:00,14.658823529411764,3.7627450980392148
2017-18,man city,2018-05-06 12:30:00+00:00,12.784313725490197,3.519607843137255
2017-18,man city,2018-05-09 19:00:00+00:00,10.603921568627452,3.013725490196078
2017-18,man city,2018-05-13 14:00:00+00:00,8.698039215686276,2.4705882352941173
2017-18,man united,2017-08-13 15:00:00+00:00,10.140350877192981,2.3947368421052633
2017-18,man united,2017-08-19 11:30:00+00:00,12.378947368421052,2.8929824561403508
2017-18,man united,2017-08-26 16:30:00+00:00,12.357894736842104,3.0964912280701755
2017-18,man united,2017-09-09 16:30:00+00:00,11.203508771929824,3.0105263157894733
2017-18,man united,2017-09-17 15:00:00+00:00,10.364912280701754,2.9701754385964914
2017-18,man united,2017-09-23 14:00:00+00:00,9.964912280701753,2.575438596491228
2017-18,man united,2017-09-30 14:00:00+00:00,10.912280701754385,2.5771929824561406
2017-18,man united,2017-10-14 11:30:00+00:00,8.989473684210525,1.9210526315789473
2017-18,man united,2017-10-21 14:00:00+00:00,8.90877192982456,1.9824561403508771
2017-18,man united,2017-10-28 11:30:00+00:00,7.673684210526316,1.5298245614035086
2017-18,man united,2017-11-05 16:30:00+00:00,8.049122807017545,1.675438596491228
2017-18,man united,2017-11-18 17:30:00+00:00,11.094736842105263,2.3368421052631576
2017-18,man united,2017-11-25 15:00:00+00:00,10.508771929824562,2.6403508771929824
2017-18,man united,2017-11-28 20:00:00+00:00,13.410526315789474,3.2578947368421054
2017-18,man united,2017-12-02 17:30:00+00:00,14.435087719298245,3.0035087719298246
2017-18,man united,2017-12-10 16:30:00+00:00,14.880701754385965,2.733333333333333
2017-18,man united,2017-12-13 20:00:00+00:00,13.27017543859649,2.4052631578947365
2017-18,man united,2017-12-17 14:15:00+00:00,10.35438596491228,2.145614035087719
2017-18,man united,2017-12-23 19:45:00+00:00,11.926315789473684,2.6666666666666665
2017-18,man united,2017-12-26 15:00:00+00:00,12.410526315789474,3.349122807017544
2017-18,man united,2017-12-30 17:30:00+00:00,11.399999999999999,3.4122807017543857
2017-18,man united,2018-01-01 17:30:00+00:00,11.150877192982454,3.349122807017544
2017-18,man united,2018-01-15 20:00:00+00:00,11.750877192982456,3.1789473684210527
2017-18,man united,2018-01-20 15:00:00+00:00,12.670175438596491,3.2543859649122804
2017-18,man united,2018-01-31 20:00:00+00:00,11.178947368421051,2.754385964912281
2017-18,man united,2018-02-03 15:00:00+00:00,10.003508771929825,2.287719298245614
2017-18,man united,2018-02-11 14:15:00+00:00,8.378947368421052,2.019298245614035
2017-18,man united,2018-02-25 14:05:00+00:00,10.136842105263158,2.405263157894737
2017-18,man united,2018-03-05 20:00:00+00:00,10.90877192982456,2.640350877192983
2017-18,man united,2018-03-10 12:30:00+00:00,13.024561403508772,2.596491228070175
2017-18,man united,2018-03-31 14:00:00+00:00,11.63859649122807,2.4771929824561405
2017-18,man united,2018-04-07 16:30:00+00:00,11.140350877192981,1.9859649122807017
2017-18,man united,2018-04-15 15:00:00+00:00,9.277192982456139,2.089473684210526
2017-18,man united,2018-04-18 18:45:00+00:00,10.16140350877193,2.259649122807018
2017-18,man united,2018-04-29 15:30:00+00:00,9.175438596491228,2.5649122807017544
2017-18,man united,2018-05-04 19:00:00+00:00,9.428070175438597,2.668421052631579
2017-18,man united,2018-05-10 18:45:00+00:00,7.112280701754385,2.1877192982456144
2017-18,man united,2018-05-13 14:00:00+00:00,6.943859649122807,1.785964912280702
2017-18,newcastle,2017-08-13 12:30:00+00:00,7.496296296296297,1.6296296296296295
2017-18,newcastle,2017-08-20 12:30:00+00:00,6.940740740740741,1.7898148148148145
2017-18,newcastle,2017-08-26 14:00:00+00:00,6.929824561403509,1.7964912280701755
2017-18,newcastle,2017-09-10 15:00:00+00:00,7.747368421052631,1.9701754385964911
2017-18,newcastle,2017-09-16 14:00:00+00:00,9.77543859649123,2.1754385964912277
2017-18,newcastle,2017-09-24 15:00:00+00:00,8.898245614035087,2.0842105263157897
2017-18,newcastle,2017-10-01 15:30:00+00:00,7.894736842105263,1.7789473684210528
2017-18,newcastle,2017-10-15 15:00:00+00:00,7.48421052631579,1.8982456140350878
2017-18,newcastle,2017-10-21 14:00:00+00:00,7.6385964912280695,1.7105263157894737
2017-18,newcastle,2017-10-30 20:00:00+00:00,8.540350877192983,1.97719298245614
2017-18,newcastle,2017-11-04 15:00:00+00:00,8.466666666666667,1.964912280701754
2017-18,newcastle,2017-11-18 17:30:00+00:00,10.059649122807016,2.3175438596491227
2017-18,newcastle,2017-11-25 15:00:00+00:00,9.284210526315789,2.2280701754385968
2017-18,newcastle,2017-11-28 20:00:00+00:00,8.74736842105263,2.050877192982456
2017-18,newcastle,2017-12-02 12:30:00+00:00,8.273684210526316,1.8649122807017542
2017-18,newcastle,2017-12-09 17:30:00+00:00,8.764912280701754,1.8157894736842106
2017-18,newcastle,2017-12-13 19:45:00+00:00,7.821052631578947,1.7315789473684209
2017-18,newcastle,2017-12-16 15:00:00+00:00,7.757894736842106,1.7807017543859651
2017-18,newcastle,2017-12-23 15:00:00+00:00,9.024561403508772,1.8719298245614038
2017-18,newcastle,2017-12-27 19:45:00+00:00,9.175438596491228,1.6403508771929822
2017-18,newcastle,2017-12-30 15:00:00+00:00,8.305263157894737,1.5736842105263158
2017-18,newcastle,2018-01-01 15:00:00+00:00,8.357894736842105,1.9105263157894736
2017-18,newcastle,2018-01-13 15:00:00+00:00,8.743859649122806,2.1578947368421053
2017-18,newcastle,2018-01-20 17:30:00+00:00,10.24561403508772,2.194736842105263
2017-18,newcastle,2018-01-31 19:45:00+00:00,9.040000000000001,1.9683333333333333
2017-18,newcastle,2018-02-04 14:15:00+00:00,9.05151515151515,1.928787878787879
2017-18,newcastle,2018-02-11 14:15:00+00:00,9.693939393939393,2.050757575757576
2017-18,newcastle,2018-02-24 15:00:00+00:00,10.73030303030303,2.18030303030303
2017-18,newcastle,2018-03-03 17:30:00+00:00,9.642424242424243,1.8166666666666667
